user_id,item_id,cate_id,action_type,action_time
7222308,480897,1_17,view,1487174863
1019131,514299,1_6,deep_view,1487174864
11655795,534328,1_1,deep_view,1487174864
12794434,535412,1_13,deep_view,1487174864
14746164,535424,1_13,deep_view,1487174864
15174521,535325,1_6,view,1487174864
15388897,473985,1_11,deep_view,1487174864
15628106,525212,1_6,view,1487174864
16176168,528487,1_6,view,1487174864
3605655,535944,1_1,view,1487174864
4724305,535466,1_1,view,1487174864
4994148,527131,1_6,view,1487174864
6074519,358500,1_1,view,1487174864
6088961,523876,1_11,deep_view,1487174864
7070049,527140,1_6,deep_view,1487174864
7957916,527364,1_1,view,1487174864
10377285,466948,1_2,deep_view,1487174865
12140488,531550,1_3,deep_view,1487174865
14847253,483709,1_2,view,1487174865
1547978,502035,1_18,deep_view,1487174865
15945135,515237,1_1,deep_view,1487174865
16622729,532259,1_11,view,1487174865
5581156,519202,1_23,view,1487174865
5902475,506577,1_6,deep_view,1487174865
6943823,479001,1_3,view,1487174865
8169508,488900,1_27,deep_view,1487174865
8791027,524378,1_6,deep_view,1487174865
10402611,535491,1_1,deep_view,1487174866
11131195,439906,3_2,view,1487174866
12927939,527493,1_6,view,1487174866
14398108,534980,1_2,deep_view,1487174866
15847632,510317,1_11,deep_view,1487174866
163020,524779,1_6,deep_view,1487174866
4652485,526484,1_1,view,1487174866
5900320,528528,1_17,view,1487174866
7434970,528100,1_1,view,1487174866
7915975,501980,1_2,deep_view,1487174866
915056,502993,3_6,comment,1487174866
11352895,526727,1_11,deep_view,1487174867
11706731,526700,1_6,view,1487174867
11735789,535361,1_8,view,1487174867
14071316,441604,1_11,view,1487174867
14698323,532798,1_1,deep_view,1487174867
154007,535415,1_6,deep_view,1487174867
15830927,535127,1_4,view,1487174867
16353970,502047,1_6,view,1487174867
16718981,526141,1_16,deep_view,1487174867
8514088,524316,1_3,view,1487174867
9737279,514821,1_12,deep_view,1487174867
10454529,535057,1_11,view,1487174868
11131195,459329,3_2,view,1487174868
12140488,531550,1_3,collect,1487174868
12259823,535793,1_13,view,1487174868
13320103,520587,1_17,view,1487174868
13460081,526374,1_11,view,1487174868
13845881,535276,1_6,deep_view,1487174868
15388897,535339,1_3,view,1487174868
16536983,535316,1_6,view,1487174868
3828137,466392,1_12,deep_view,1487174868
5265631,513802,1_6,deep_view,1487174868
5935476,535350,1_1,view,1487174868
6044683,521496,1_13,deep_view,1487174868
7122022,483509,1_12,view,1487174868
1019131,440853,1_23,view,1487174869
10591939,532544,1_10,collect,1487174869
11335475,535182,1_5,view,1487174869
12062899,487559,1_3,deep_view,1487174869
13623477,525320,1_6,view,1487174869
13708921,532583,1_9,deep_view,1487174869
14642635,535362,1_2,view,1487174869
1547978,535859,1_18,view,1487174869
15691970,509939,1_3,view,1487174869
16153587,524773,1_9,view,1487174869
263282,526853,1_6,view,1487174869
3110323,505744,1_12,deep_view,1487174869
4700787,492078,1_2,view,1487174869
7070049,500063,1_6,view,1487174869
8791027,525403,1_3,view,1487174869
10591939,532544,1_10,view,1487174870
11033069,470485,1_17,view,1487174870
15905528,535604,1_1,deep_view,1487174870
16072837,443308,1_11,view,1487174870
16309619,534162,1_1,deep_view,1487174870
16568453,434350,1_3,view,1487174870
16578733,532665,1_1,view,1487174870
16609289,480469,1_3,view,1487174870
2472319,530274,1_23,view,1487174870
4868395,534579,1_1,deep_view,1487174870
6160224,521541,1_6,deep_view,1487174870
7994897,461180,1_19,view,1487174870
9384701,535350,1_1,deep_view,1487174870
10056926,519204,1_2,deep_view,1487174871
11523077,489793,1_17,deep_view,1487174871
11589631,483525,1_8,view,1487174871
11635407,525264,1_6,deep_view,1487174871
12381150,488229,1_3,deep_view,1487174871
12579833,467232,1_23,deep_view,1487174871
13156768,441168,1_17,view,1487174871
14811540,523332,1_12,deep_view,1487174871
15351489,526920,1_6,deep_view,1487174871
15945135,470918,1_17,view,1487174871
15950333,481456,1_9,deep_view,1487174871
16449189,512207,1_17,deep_view,1487174871
16608600,535429,1_3,deep_view,1487174871
1705634,535407,1_8,view,1487174871
3639701,528858,1_23,view,1487174871
5893460,535352,1_5,deep_view,1487174871
6040346,535156,1_5,deep_view,1487174871
6565504,535025,1_7,view,1487174871
6620464,500753,1_5,view,1487174871
9328201,529741,1_3,deep_view,1487174871
10402611,534829,1_1,view,1487174872
10476254,534267,1_10,view,1487174872
11131195,431105,3_2,view,1487174872
11243092,524073,1_17,view,1487174872
11387618,534906,1_4,view,1487174872
12057059,527338,1_9,view,1487174872
15002541,532759,1_6,view,1487174872
16330535,528816,1_17,view,1487174872
3609177,522544,1_27,view,1487174872
6088961,485797,1_11,view,1487174872
7500423,520358,1_3,view,1487174872
10923030,461202,1_9,view,1487174873
11392771,535421,1_6,view,1487174873
13540674,527493,1_6,deep_view,1487174873
14746164,535090,1_4,view,1487174873
14808327,535261,1_1,deep_view,1487174873
5837867,535316,1_6,view,1487174873
623491,480897,1_17,deep_view,1487174873
6381942,525285,1_6,deep_view,1487174873
660583,535311,1_1,deep_view,1487174873
10186088,524316,1_3,view,1487174874
10377285,527124,1_8,view,1487174874
12140488,524177,1_11,view,1487174874
12244370,475842,1_27,deep_view,1487174874
1276170,475685,1_19,deep_view,1487174874
13036889,527344,1_6,deep_view,1487174874
14340215,510079,1_3,view,1487174874
14747158,514139,1_1,view,1487174874
1493976,535311,1_1,deep_view,1487174874
154007,535350,1_1,view,1487174874
15401530,533310,1_6,deep_view,1487174874
15905528,534467,1_6,view,1487174874
250191,502179,1_1,deep_view,1487174874
3110323,517518,1_12,view,1487174874
3605655,501971,1_1,view,1487174874
6013645,494316,1_9,deep_view,1487174874
9042855,535189,1_1,deep_view,1487174874
10778087,524516,1_15,view,1487174875
11131195,424137,3_2,view,1487174875
11352404,477105,1_6,view,1487174875
11453670,510618,1_6,view,1487174875
13470135,496079,1_6,view,1487174875
13869877,527026,1_6,deep_view,1487174875
14260619,443042,1_23,view,1487174875
14346999,518817,1_3,view,1487174875
1547978,535837,1_18,view,1487174875
16404105,532702,1_1,deep_view,1487174875
16718981,489098,1_16,view,1487174875
2208873,497589,1_6,deep_view,1487174875
6040346,535335,1_6,view,1487174875
6160224,523454,1_18,view,1487174875
7494776,515411,1_17,deep_view,1487174875
10214107,535384,1_6,view,1487174876
10674201,527476,1_1,deep_view,1487174876
1077169,456439,1_23,deep_view,1487174876
11743258,441097,1_9,view,1487174876
13544141,523306,1_12,deep_view,1487174876
13551154,534864,1_1,deep_view,1487174876
14224649,531325,1_1,deep_view,1487174876
15775347,523306,1_12,deep_view,1487174876
15950333,528160,1_10,view,1487174876
16260588,493577,1_6,deep_view,1487174876
16351976,526275,1_1,deep_view,1487174876
270573,470176,1_3,view,1487174876
4994148,527131,1_6,deep_view,1487174876
6074519,358500,1_1,deep_view,1487174876
7957916,527364,1_1,deep_view,1487174876
12102706,495002,1_6,deep_view,1487174877
15097160,510906,1_11,view,1487174877
15500307,535357,1_8,view,1487174877
15784741,443100,1_17,deep_view,1487174877
4868395,535429,1_3,view,1487174877
5940998,527626,1_12,deep_view,1487174877
8106710,526484,1_1,view,1487174877
9328201,468035,1_27,view,1487174877
9686332,535975,1_6,view,1487174877
10454529,442019,1_11,view,1487174878
12505532,534853,1_2,view,1487174878
13708921,525212,1_6,view,1487174878
13816085,458041,1_14,view,1487174878
13845881,534858,1_3,view,1487174878
1493976,504001,1_27,view,1487174878
16021787,484587,1_8,deep_view,1487174878
163020,515941,1_1,view,1487174878
16574598,535949,1_1,view,1487174878
6013645,491578,1_11,view,1487174878
6943823,479001,1_3,deep_view,1487174878
973670,516913,1_3,deep_view,1487174878
11971355,524021,1_1,view,1487174879
11971355,524078,1_1,view,1487174879
12223885,511220,1_11,view,1487174879
12794434,535110,1_15,view,1487174879
3972519,520522,1_27,view,1487174879
5902475,535270,1_6,view,1487174879
10279166,502177,1_1,view,1487174880
10674201,527443,1_1,view,1487174880
13411296,470911,1_17,deep_view,1487174880
13564774,535897,1_6,view,1487174880
14245701,535881,1_6,deep_view,1487174880
15388897,535339,1_3,deep_view,1487174880
4652485,526484,1_1,deep_view,1487174880
4994148,523368,1_8,view,1487174880
5935476,535350,1_1,deep_view,1487174880
8169508,469019,1_27,view,1487174880
11335475,535182,1_5,deep_view,1487174881
11996914,527351,1_17,deep_view,1487174881
15194983,527385,1_6,deep_view,1487174881
15926771,531507,1_14,deep_view,1487174881
4700787,492078,1_2,deep_view,1487174881
7070049,500063,1_6,deep_view,1487174881
11973106,535352,1_5,view,1487174882
1276170,530559,1_11,view,1487174882
14081179,494940,1_11,view,1487174882
14702081,479007,1_2,deep_view,1487174882
15401530,502047,1_6,view,1487174882
16578733,532665,1_1,deep_view,1487174882
16608600,535351,1_6,view,1487174882
16718981,524764,1_16,view,1487174882
3739653,469487,1_3,deep_view,1487174882
8514088,524316,1_3,deep_view,1487174882
8858385,506328,1_6,view,1487174882
10856832,530559,1_11,view,1487174883
11589631,483525,1_8,deep_view,1487174883
11655795,526699,1_8,view,1487174883
12646404,535304,1_2,deep_view,1487174883
14224649,528818,1_11,view,1487174883
16200258,492072,1_23,view,1487174883
16578733,532577,1_1,view,1487174883
2011129,535033,1_1,deep_view,1487174883
6034186,525403,1_3,deep_view,1487174883
9266702,481344,1_1,deep_view,1487174883
10373121,535339,1_3,deep_view,1487174884
13935451,491786,1_11,view,1487174884
14095921,517015,1_3,view,1487174884
173370,532789,1_1,view,1487174884
7070049,485674,1_6,view,1487174884
7222308,480897,1_17,deep_view,1487174884
7277821,531812,1_3,view,1487174884
7957916,527295,1_1,view,1487174884
11077017,531692,1_5,deep_view,1487174885
11079441,535415,1_6,view,1487174885
11335475,535191,1_5,view,1487174885
12102706,495002,1_6,view,1487174885
13623477,525320,1_6,deep_view,1487174885
15194983,511405,1_5,view,1487174885
15334530,525130,1_1,view,1487174885
154000,535140,1_1,deep_view,1487174885
15770233,515799,1_6,view,1487174885
15784741,526220,1_23,view,1487174885
16824243,535472,1_1,view,1487174885
2679934,535352,1_5,deep_view,1487174885
2743638,492460,1_11,deep_view,1487174885
3605655,535951,1_1,view,1487174885
6044683,526799,1_13,view,1487174885
6074519,344096,1_1,view,1487174885
8990806,534534,1_6,deep_view,1487174885
10056926,519288,1_2,view,1487174886
10348517,535927,1_6,view,1487174886
12102706,160009,1_6,view,1487174886
13958113,490203,1_17,deep_view,1487174886
15388897,497989,1_3,view,1487174886
15847632,529125,1_3,view,1487174886
15905528,534467,1_6,deep_view,1487174886
16622729,534237,1_2,view,1487174886
3110323,517518,1_12,deep_view,1487174886
7494776,531997,1_6,view,1487174886
15019146,460638,1_5,deep_view,1487174887
15097160,510906,1_11,view,1487174887
15830927,535127,1_4,deep_view,1487174887
16260588,526608,1_6,view,1487174887
16260588,526628,1_6,view,1487174887
16297622,535967,1_10,view,1487174887
16609289,480469,1_3,deep_view,1487174887
4298629,535410,1_6,deep_view,1487174887
4657318,535276,1_6,view,1487174887
4700787,492398,1_2,view,1487174887
5594675,486878,1_17,view,1487174887
6565504,535429,1_3,view,1487174887
9042855,527346,1_6,view,1487174887
1019131,440853,1_23,deep_view,1487174888
1077169,514096,1_23,view,1487174888
11589631,482363,1_3,view,1487174888
12244370,461866,1_9,view,1487174888
12308175,535421,1_6,deep_view,1487174888
13623477,525747,1_6,view,1487174888
14149174,488340,1_3,deep_view,1487174888
1547978,535837,1_18,deep_view,1487174888
1704327,534164,1_6,deep_view,1487174888
6040346,535335,1_6,deep_view,1487174888
7222308,532915,1_1,view,1487174888
8514088,526261,1_6,view,1487174888
10454529,531043,1_6,view,1487174889
11735789,535361,1_8,deep_view,1487174889
12836206,436542,1_3,deep_view,1487174889
12957374,502074,1_2,deep_view,1487174889
13258357,535279,1_6,deep_view,1487174889
13623471,486415,1_17,view,1487174889
14746164,535090,1_4,deep_view,1487174889
15219309,530612,1_11,deep_view,1487174889
16015266,474298,1_2,deep_view,1487174889
16309619,534224,1_11,view,1487174889
16571347,535350,1_1,deep_view,1487174889
4546434,535352,1_5,deep_view,1487174889
4652485,527488,1_1,view,1487174889
5940998,521354,1_2,view,1487174889
6088961,485797,1_11,deep_view,1487174889
8345409,458111,1_14,deep_view,1487174889
8990806,534162,1_1,view,1487174889
10428272,475269,1_11,view,1487174890
10778087,524516,1_15,deep_view,1487174890
11635407,518224,1_6,view,1487174890
12223885,511220,1_11,deep_view,1487174890
13036889,524380,1_6,view,1487174890
14349152,523829,1_17,deep_view,1487174890
14988381,535784,1_5,deep_view,1487174890
15081772,485843,1_11,view,1487174890
16168030,502087,1_6,deep_view,1487174890
186801,526501,1_6,view,1487174890
3265717,478522,1_9,deep_view,1487174890
3347784,512007,1_5,deep_view,1487174890
4044322,524505,1_8,deep_view,1487174890
8106710,526484,1_1,deep_view,1487174890
9266702,321239,1_1,view,1487174890
10476254,534267,1_10,deep_view,1487174891
12814862,534266,1_1,view,1487174891
13347282,527493,1_6,deep_view,1487174891
13437331,534159,1_1,view,1487174891
13551154,534737,1_1,view,1487174891
14081179,494940,1_11,view,1487174891
14808327,525280,1_6,view,1487174891
15097160,510906,1_11,view,1487174891
15835549,525742,1_6,view,1487174891
15945135,470918,1_17,deep_view,1487174891
163020,515941,1_1,deep_view,1487174891
2679934,445824,1_17,view,1487174891
6013645,491578,1_11,deep_view,1487174891
6513950,440895,1_11,deep_view,1487174891
7915975,535979,1_2,view,1487174891
8791027,525403,1_3,deep_view,1487174891
1019131,425342,1_23,view,1487174892
10674201,527443,1_1,deep_view,1487174892
11131195,510312,3_6,view,1487174892
11387618,534906,1_4,deep_view,1487174892
12927939,527493,1_6,deep_view,1487174892
16609289,487230,1_3,view,1487174892
4890299,499363,1_3,view,1487174892
1019131,440853,1_23,view,1487174893
11033069,470485,1_17,deep_view,1487174893
11453670,497973,1_9,view,1487174893
11735789,519074,1_6,view,1487174893
13131175,524861,1_13,deep_view,1487174893
15634354,499025,1_1,view,1487174893
16573978,526891,1_8,deep_view,1487174893
2530214,535217,1_10,view,1487174893
4561150,478382,1_3,view,1487174893
5007521,528487,1_6,deep_view,1487174893
7500423,520358,1_3,deep_view,1487174893
10214107,535384,1_6,deep_view,1487174894
12579833,515018,1_23,view,1487174894
15019146,526864,1_10,view,1487174894
163020,515941,1_1,view,1487174894
250191,535944,1_1,view,1487174894
623491,528962,1_23,view,1487174894
12223885,523892,1_6,view,1487174895
12298949,96754,1_1,view,1487174895
12751598,535329,1_6,view,1487174895
13372061,524293,1_1,deep_view,1487174895
13741722,531168,1_3,view,1487174895
14811540,527292,1_17,view,1487174895
16351976,526396,1_1,view,1487174895
16578733,532577,1_1,deep_view,1487174895
1689562,508529,1_6,deep_view,1487174895
263282,524506,1_3,view,1487174895
3121053,526547,1_11,view,1487174895
3265717,530274,1_23,view,1487174895
10476254,535309,1_9,view,1487174896
10778087,524396,1_11,view,1487174896
11077017,531003,1_6,view,1487174896
11673741,526845,1_8,deep_view,1487174896
12735779,473844,1_23,deep_view,1487174896
13682156,534304,1_1,deep_view,1487174896
13928218,484603,1_3,view,1487174896
14254225,535909,1_1,deep_view,1487174896
1704327,447906,1_16,view,1487174896
8345409,440206,1_23,view,1487174896
973670,528746,1_2,view,1487174896
10279166,536023,1_6,view,1487174897
11635407,518224,1_6,view,1487174897
11996914,487098,1_27,view,1487174897
12259823,535793,1_13,deep_view,1487174897
13462324,524587,1_6,view,1487174897
14014150,525212,1_6,deep_view,1487174897
15500307,535415,1_6,view,1487174897
15770233,515799,1_6,deep_view,1487174897
163020,535293,1_1,view,1487174897
16824243,535472,1_1,deep_view,1487174897
1705634,534957,1_4,view,1487174897
5886143,461202,1_9,view,1487174897
6040346,535424,1_13,view,1487174897
6088961,528816,1_17,view,1487174897
7277821,531812,1_3,deep_view,1487174897
7929501,531781,1_17,deep_view,1487174897
9891513,535366,1_8,deep_view,1487174897
10856832,530559,1_11,deep_view,1487174898
11473144,535362,1_2,deep_view,1487174898
11523077,484737,1_17,view,1487174898
15090935,535385,1_17,view,1487174898
15095585,441859,1_11,deep_view,1487174898
15194983,511405,1_5,deep_view,1487174898
15388897,497989,1_3,deep_view,1487174898
4044322,442146,1_8,view,1487174898
4672467,521615,1_11,view,1487174898
4868395,532520,1_5,view,1487174898
5256797,527351,1_17,deep_view,1487174898
5837867,535316,1_6,deep_view,1487174898
677370,524415,1_11,deep_view,1487174898
9384701,526888,1_6,view,1487174898
11722201,452174,1_14,deep_view,1487174899
12308175,499834,1_23,view,1487174899
1276170,530559,1_11,deep_view,1487174899
13347282,495005,1_6,view,1487174899
14094842,535350,1_1,deep_view,1487174899
14219835,532715,1_1,deep_view,1487174899
15628106,525212,1_6,deep_view,1487174899
15905528,529391,1_2,view,1487174899
16449189,512296,1_17,view,1487174899
16578733,532665,1_1,view,1487174899
16733489,535355,1_6,deep_view,1487174899
2659100,527351,1_17,deep_view,1487174899
3609177,522544,1_27,deep_view,1487174899
3911406,468101,1_27,deep_view,1487174899
7500423,535131,1_5,view,1487174899
7994897,461180,1_19,deep_view,1487174899
8073968,534121,1_3,deep_view,1487174899
8858385,506328,1_6,deep_view,1487174899
9724410,522545,1_27,view,1487174899
10214107,535412,1_13,view,1487174900
12057059,527338,1_9,deep_view,1487174900
12140488,524177,1_11,deep_view,1487174900
13869877,524491,1_23,view,1487174900
14047369,501528,1_15,deep_view,1487174900
14746164,525804,1_4,view,1487174900
15512010,524825,1_11,deep_view,1487174900
15770233,535235,1_11,view,1487174900
15847632,529125,1_3,deep_view,1487174900
16536983,535316,1_6,deep_view,1487174900
2011129,535421,1_6,view,1487174900
2872029,443600,1_3,view,1487174900
3605655,535951,1_1,deep_view,1487174900
4994148,523368,1_8,deep_view,1487174900
6943823,489040,1_3,view,1487174900
1077169,514096,1_23,deep_view,1487174901
11352404,477105,1_6,deep_view,1487174901
11533849,490065,1_14,deep_view,1487174901
11589631,482363,1_3,deep_view,1487174901
11673741,526845,1_8,collect,1487174901
13131175,525685,1_9,view,1487174901
13258357,493566,1_17,view,1487174901
13623475,534026,1_1,deep_view,1487174901
16243453,525108,1_11,deep_view,1487174901
16718981,525698,1_16,view,1487174901
4546434,536006,1_1,view,1487174901
4652485,527488,1_1,deep_view,1487174901
8514088,526261,1_6,deep_view,1487174901
11885967,441986,1_8,view,1487174902
11971355,524021,1_1,deep_view,1487174902
13544141,462559,1_12,view,1487174902
1493976,504001,1_27,deep_view,1487174902
14982193,533311,1_6,view,1487174902
15359384,516846,1_3,view,1487174902
6044683,526799,1_13,deep_view,1487174902
8106710,484452,1_1,view,1487174902
10443604,533193,1_5,view,1487174903
10856832,481068,1_3,view,1487174903
1276170,533846,1_19,view,1487174903
12927939,525541,1_6,view,1487174903
13623477,525747,1_6,deep_view,1487174903
15194983,496519,1_3,view,1487174903
16404105,532702,1_1,view,1487174903
335896,535411,1_1,view,1487174903
5893460,535140,1_1,view,1487174903
596035,502036,3_2,view,1487174903
6620464,500753,1_5,deep_view,1487174903
8990806,534162,1_1,deep_view,1487174903
11673741,533792,1_6,view,1487174904
12836206,535421,1_6,view,1487174904
13928217,535323,1_6,deep_view,1487174904
14847253,440437,1_2,view,1487174904
16608600,535351,1_6,deep_view,1487174904
2340872,535235,1_11,deep_view,1487174904
270573,470176,1_3,deep_view,1487174904
2872029,443600,1_3,view,1487174904
3609177,518891,1_1,view,1487174904
6074519,344096,1_1,deep_view,1487174904
660583,532936,1_1,view,1487174904
7434970,528100,1_1,deep_view,1487174904
9328201,468035,1_27,deep_view,1487174904
10973851,534300,1_3,deep_view,1487174905
11033069,519810,1_11,view,1487174905
11453670,497973,1_9,deep_view,1487174905
14316587,535999,1_6,view,1487174905
2599867,526874,1_15,deep_view,1487174905
3605655,535605,1_1,view,1487174905
3972519,520522,1_27,deep_view,1487174905
5935476,535352,1_5,view,1487174905
7994897,482368,1_19,view,1487174905
10377285,527124,1_8,deep_view,1487174906
10884670,535890,1_6,deep_view,1487174906
11352404,440526,1_6,view,1487174906
11735789,513719,1_6,view,1487174906
13845881,534858,1_3,deep_view,1487174906
14378544,535270,1_6,view,1487174906
15019146,526864,1_10,deep_view,1487174906
15344304,530274,1_23,view,1487174906
15388897,535421,1_6,view,1487174906
15660469,505783,1_27,view,1487174906
16819429,516584,1_6,deep_view,1487174906
16824243,535350,1_1,view,1487174906
4556882,474667,1_3,view,1487174906
6381942,525206,1_6,view,1487174906
6513950,456187,1_11,view,1487174906
7912127,437628,1_11,view,1487174906
8990806,489557,1_3,view,1487174906
1014115,495256,1_18,deep_view,1487174907
12062899,526374,1_11,view,1487174907
12140488,496021,1_11,view,1487174907
12223885,523892,1_6,deep_view,1487174907
12735779,513609,1_14,view,1487174907
13360265,468616,1_11,deep_view,1487174907
14224649,528818,1_11,deep_view,1487174907
14398108,535165,1_2,view,1487174907
14625171,508144,1_8,deep_view,1487174907
15174521,535325,1_6,deep_view,1487174907
15628106,526853,1_6,view,1487174907
16153587,524773,1_9,deep_view,1487174907
16823916,513984,1_18,deep_view,1487174907
263282,524506,1_3,deep_view,1487174907
5837867,535424,1_13,view,1487174907
623491,528962,1_23,deep_view,1487174907
6565504,535429,1_3,deep_view,1487174907
9266702,481337,1_1,view,1487174907
9686332,535918,1_6,view,1487174907
11700388,534507,1_1,deep_view,1487174908
13623477,535304,1_2,view,1487174908
14501945,535350,1_1,comment,1487174908
15425636,524177,1_11,view,1487174908
1547978,502020,1_18,view,1487174908
15847632,442352,1_11,view,1487174908
16622729,526382,1_11,view,1487174908
1689562,532027,1_23,view,1487174908
2340872,535366,1_8,view,1487174908
3036643,519587,1_6,deep_view,1487174908
596035,534845,1_2,view,1487174908
6040346,535355,1_6,view,1487174908
11453670,506296,1_9,view,1487174909
15629511,517605,1_11,deep_view,1487174909
15691970,509939,1_3,deep_view,1487174909
15926771,524690,1_3,view,1487174909
163020,535293,1_1,deep_view,1487174909
16573978,524415,1_11,view,1487174909
1705634,534957,1_4,deep_view,1487174909
335896,535537,1_1,view,1487174909
3739653,459860,1_3,view,1487174909
5452457,521741,1_1,deep_view,1487174909
5886143,461202,1_9,deep_view,1487174909
6034186,526809,1_10,view,1487174909
8764741,535334,1_23,view,1487174909
915056,502518,3_23,view,1487174909
13958113,437861,1_17,view,1487174910
14047369,534774,1_15,view,1487174910
14260619,443042,1_23,deep_view,1487174910
14316587,535975,1_6,view,1487174910
15219309,497576,1_11,view,1487174910
16260588,526608,1_6,deep_view,1487174910
4652485,532358,1_1,view,1487174910
5007521,528504,1_6,view,1487174910
6160224,523454,1_18,deep_view,1487174910
8345409,440206,1_23,deep_view,1487174910
9891513,535339,1_3,view,1487174910
11927734,521659,3_1,view,1487174911
13320103,520587,1_17,deep_view,1487174911
14071316,441604,1_11,deep_view,1487174911
16243453,534162,1_1,view,1487174911
16648118,521597,1_6,deep_view,1487174911
16653840,511585,1_5,deep_view,1487174911
186801,526501,1_6,deep_view,1487174911
4672467,521615,1_11,deep_view,1487174911
4700787,492398,1_2,deep_view,1487174911
5256797,522393,1_2,view,1487174911
6088961,528816,1_17,deep_view,1487174911
623491,529400,1_6,view,1487174911
6473369,498197,3_2,view,1487174911
7222308,532915,1_1,deep_view,1487174911
7361101,434540,1_2,view,1487174911
10214107,535412,1_13,deep_view,1487174912
10430069,534504,1_1,view,1487174912
11589631,471314,1_17,view,1487174912
11973106,535429,1_3,view,1487174912
13460081,535217,1_10,view,1487174912
15634354,499025,1_1,deep_view,1487174912
16301241,535546,1_3,view,1487174912
16370250,528623,1_3,deep_view,1487174912
16578733,534841,1_1,view,1487174912
16608600,533830,1_1,view,1487174912
1811814,535335,1_6,deep_view,1487174912
5656710,519962,1_27,view,1487174912
6943823,489040,1_3,deep_view,1487174912
959874,535424,1_13,view,1487174912
9821744,535137,1_3,deep_view,1487174912
10387364,524540,1_6,view,1487174913
12223885,443316,1_11,view,1487174913
16404105,534097,1_11,view,1487174913
16718981,524448,1_16,view,1487174913
16718981,525698,1_16,deep_view,1487174913
263282,526113,1_3,view,1487174913
4561150,478382,1_3,deep_view,1487174913
5594675,486878,1_17,deep_view,1487174913
6013645,462343,1_9,view,1487174913
10546076,424179,3_2,deep_view,1487174914
11387618,535182,1_5,view,1487174914
12646404,533896,1_1,view,1487174914
13086644,503002,1_1,view,1487174914
13442297,510582,1_3,deep_view,1487174914
13623475,533912,1_1,view,1487174914
14746021,41799,1_1,deep_view,1487174914
1493976,510584,1_6,view,1487174914
16153587,521546,1_27,view,1487174914
163020,535137,1_3,view,1487174914
172787,506669,1_12,deep_view,1487174914
2659100,439951,1_17,view,1487174914
6565504,465640,1_3,view,1487174914
1077169,481127,1_15,view,1487174915
12057059,527338,1_9,view,1487174915
12751598,502830,1_3,view,1487174915
14746164,525804,1_4,deep_view,1487174915
15019146,465207,1_5,view,1487174915
15883097,524506,1_3,view,1487174915
15945135,535401,1_17,view,1487174915
1705634,486323,1_13,view,1487174915
270573,530216,1_23,view,1487174915
3169099,509021,1_3,view,1487174915
5893460,535140,1_1,deep_view,1487174915
5900320,528528,1_17,deep_view,1487174915
8791027,525403,1_3,view,1487174915
10674201,527430,1_1,view,1487174916
12381150,528487,1_6,view,1487174916
12825606,535429,1_3,view,1487174916
12927939,525541,1_6,deep_view,1487174916
14224649,534119,1_1,view,1487174916
16449189,512296,1_17,view,1487174916
2971063,511344,1_23,view,1487174916
3402401,526071,1_6,deep_view,1487174916
3609177,518891,1_1,deep_view,1487174916
3904697,523045,3_6,view,1487174916
5886143,432750,1_9,view,1487174916
7070049,485674,1_6,deep_view,1487174916
7222308,520522,1_27,view,1487174916
8106710,484452,1_1,deep_view,1487174916
8345409,442857,1_23,view,1487174916
12308175,499834,1_23,deep_view,1487174917
13551154,534737,1_1,deep_view,1487174917
13928217,526908,1_3,view,1487174917
3828137,491498,1_3,view,1487174917
4298629,535329,1_6,view,1487174917
4672467,527149,1_6,view,1487174917
4700787,441765,1_2,view,1487174917
4994148,526411,1_3,view,1487174917
7287705,508687,1_3,deep_view,1487174917
9266702,483372,1_3,view,1487174917
10377285,492104,1_2,view,1487174918
10663381,502029,1_6,deep_view,1487174918
11971355,535350,1_1,view,1487174918
16260588,526700,1_6,view,1487174918
3265717,530274,1_23,deep_view,1487174918
4556882,474667,1_3,deep_view,1487174918
6074519,285373,1_1,view,1487174918
6513950,456187,1_11,deep_view,1487174918
660583,532936,1_1,deep_view,1487174918
6620464,535693,1_5,view,1487174918
7434970,528108,1_1,view,1487174918
12579833,515018,1_23,deep_view,1487174919
13320103,527413,1_17,view,1487174919
13623475,533912,1_1,deep_view,1487174919
14808327,525280,1_6,deep_view,1487174919
15628106,526853,1_6,deep_view,1487174919
15770233,535232,1_11,view,1487174919
16248653,523829,1_17,view,1487174919
16260588,526628,1_6,view,1487174919
16823916,518118,1_3,view,1487174919
16824243,535350,1_1,deep_view,1487174919
2872029,443600,1_3,deep_view,1487174919
3972519,526464,1_6,view,1487174919
4561150,488674,1_3,view,1487174919
6088961,488427,1_11,view,1487174919
7929501,528160,1_10,view,1487174919
11372539,533809,1_1,view,1487174920
13360265,535318,1_5,view,1487174920
13411296,486181,1_17,view,1487174920
14501945,526789,1_6,view,1487174920
15081772,485843,1_11,deep_view,1487174920
15847632,442352,1_11,deep_view,1487174920
16351976,526396,1_1,deep_view,1487174920
16382703,458593,1_17,view,1487174920
16648118,528813,1_14,view,1487174920
16652034,462393,1_23,deep_view,1487174920
5837867,535424,1_13,deep_view,1487174920
5900320,479493,1_3,view,1487174920
12097109,535361,1_8,view,1487174921
12927939,526920,1_6,view,1487174921
14746164,521421,1_4,view,1487174921
15401530,502047,1_6,deep_view,1487174921
3609177,527193,1_2,view,1487174921
6034186,526809,1_10,deep_view,1487174921
11352404,523306,1_12,view,1487174922
11415004,527336,1_11,deep_view,1487174922
12102706,160009,1_6,deep_view,1487174922
