1_8,1_2,4_1,1_14,1_3,1_9,1_6,3_20,1_10,3_3,1_7,1_23,1_19,3_23,3_2,3_9,1_16,4_5,1_11,1_18,1_28,3_6,1_17,3_7,1_15,3_15,6_1,3_19,3_8,1_5,1_24,1_12,3_1,1_1,3_13,1_27,1_13,1_4
0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
0,0,0,17,8,3,24,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,41,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,1,0,0
0,10,0,0,13,1,0,0,0,2,0,3,0,1,7,0,0,0,1,0,0,0,0,0,25,0,0,0,6,2,0,0,21,75,0,0,0,0
0,0,0,0,14,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,5,0,0,15,2,5,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,19,0,15,0,0
0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,52,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,0,0,0,18,0,9,0,0,0,0,0,0,0,1,0,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
0,9,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0
0,0,0,0,12,0,27,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,4,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,0,0
19,0,0,2,47,8,33,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,9,0,0,0,0,0,0,1,0,16,0,13,0,0,0,0
0,5,0,0,11,0,25,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,0,0,0,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,26,0,1,0,22,0,0,9,0
0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0
0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
4,1,0,0,3,0,9,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,10,0,0,0,25,0,0,0,0
0,0,0,0,15,1,2,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,2,0,0,0,0,2,0,0,0,9,0,0,0,1
0,0,0,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,23,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,1,0
0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
0,2,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,4,0,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,2,0,0
0,47,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14,0,15,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0
0,8,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,48,0,1,0,0
0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0
6,1,0,0,14,2,12,0,0,2,0,3,0,0,3,0,1,0,17,1,0,0,3,0,0,0,0,0,0,0,0,2,5,31,0,0,1,0
4,2,0,0,42,0,29,0,1,0,2,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0
0,4,0,1,7,1,9,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
0,1,0,0,17,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,14,4,8,0,0,0,0
3,0,0,0,3,0,5,0,0,1,0,6,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,20,0,0,0,38,0,0,0,0
0,0,0,0,6,52,56,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,8,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0
0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
11,5,0,0,8,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,19,0,4,0,0
0,2,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0
0,0,0,0,20,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,12,0,20,0,0
0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0
0,0,0,1,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,2,0,1,0,12
0,2,0,4,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0
1,1,0,0,26,0,20,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0
0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,9,0,0,0,0
0,1,0,0,3,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,16,0,1,0,0
1,0,0,0,7,2,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,1
0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,7,0,0,0,5,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,7,0,6,0,0,0,0,0,0,0,8,0,0,0,10,0,0,4,3,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0
0,6,0,0,0,1,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,6,0,3,0,0
1,0,0,0,12,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,4,0,2,0,11,0,0
1,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
18,1,0,3,7,0,19,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0
0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,0,10,0,7,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,3,0,0
0,1,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,2,0,0,0,0,0,1,2,0,8,0,8,0,0,0,0
0,11,0,0,3,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,10,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0
0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,19,1,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
1,2,0,0,15,2,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,3,0,0,6,14,0,2,0,0
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,11,2,39,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0
1,1,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,3
2,4,0,13,25,1,43,0,2,0,0,4,0,0,0,0,0,0,15,0,0,0,12,0,1,0,0,0,0,0,0,12,0,21,0,0,2,0
2,21,0,0,8,0,12,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,15,0,0,0,3,0,2,0,0
0,1,0,0,8,0,11,0,5,0,0,0,0,0,0,0,0,0,29,0,0,1,7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,4,0,0,11,0,1,0,0,13,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0
0,0,0,0,49,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
0,1,0,0,23,26,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
0,0,0,0,56,0,16,0,0,0,0,4,0,0,0,0,0,0,72,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,1,6,2,56,0,4,0,0,12,0,0,0,0,2,0,23,0,0,0,50,0,2,0,0,0,0,1,0,0,0,7,0,2,1,0
0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
0,0,0,0,3,0,23,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
0,2,0,1,9,0,16,0,0,0,0,2,0,0,0,0,1,0,15,0,0,0,3,0,0,0,0,0,0,1,0,3,0,22,0,0,0,0
0,0,0,3,1,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
0,7,0,0,4,6,6,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0
1,4,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,14,0,0,0,0
1,1,0,0,4,0,1,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,10,0,0,0,36,0,0,0,1
0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1,1,0,5,25,6,2,0,8,0,2,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,4,0,1,0,20,0,0,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,3,0,19,0,0,0,0,3,0,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,0,1,0,0,0,29,0,0,1,0
0,0,0,1,4,0,17,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0
0,15,0,0,24,0,30,0,2,0,4,4,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,0,7,0,1,0,33,0,0,1,0
0,0,0,0,0,2,26,0,1,0,0,0,0,0,0,0,0,0,42,0,0,0,18,0,0,0,0,0,0,3,0,0,0,12,0,1,2,0
0,1,0,1,14,0,14,0,1,0,4,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1
16,10,0,0,15,0,19,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,86,0,0,6,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,35,3,26,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,1,0,0
0,8,0,1,12,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,0
0,0,0,0,9,6,14,0,0,0,0,20,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0
0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,4,0,1,0,16,0,0,0,1
0,5,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
0,3,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,10,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,54,0,1,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,17,0,0,0,0
1,1,0,0,13,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,19,0,2,0,0
1,1,0,0,12,0,16,0,6,0,1,1,0,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0
0,4,0,0,2,0,3,0,0,0,0,1,0,0,37,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0
0,27,0,0,56,0,17,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0
0,0,0,0,18,1,17,0,0,0,0,0,0,0,1,0,0,0,7,0,0,6,3,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
0,8,0,0,2,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,9,0,0,41,0,2,0,2,0,0,11,0,0,22,0,0,0,9,0,0,8,2,0,4,0,0,0,2,1,0,0,3,37,0,0,0,0
0,0,0,0,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,6,0,0,3,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,20,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,8,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,1,0,2,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,3,0,2,0,4,1,0
6,14,0,1,72,3,26,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,12,0,0,0,38,0,0,0,0
0,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0
0,0,0,0,10,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,11,0,0,0,39,0,0,0,0
10,0,0,0,9,0,19,0,0,0,0,1,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
0,5,0,0,0,0,4,0,0,2,0,0,0,0,5,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0
0,0,0,0,9,1,5,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0,0,0,0,3,0,0,0,7,0,0,2,0
0,2,0,6,11,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,3,0,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0
0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,11,4,0,0,0,0
0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,23,0,0,43,0,23,0,5,0,0,0,0,0,0,0,0,0,1,0,0,4,9,0,0,0,0,0,0,0,0,0,2,16,0,3,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
0,1,0,0,4,0,7,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
9,3,0,3,39,3,70,0,8,0,0,20,0,0,0,0,0,0,62,2,0,0,62,0,1,0,0,0,2,52,0,3,0,63,0,0,0,8
0,13,0,0,1,1,15,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10,0,0,0,22,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,0
0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0
0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,2,0,0
1,0,0,0,14,14,0,0,0,0,0,6,0,0,0,0,0,0,7,7,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,13,0,18,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,1,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,5
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,7,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2,3,0,5,8,0,22,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,10,0,7,0,0,0,0,0,0,0,0,25,0,0,1,0
0,22,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,0,14,0,16,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
0,9,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,2,0,0
0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0
0,1,0,0,24,0,12,0,8,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,9,0,0,0,1,4,0,0,0,20,0,0,0,0
0,1,0,0,6,0,5,0,1,0,0,3,0,0,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,24,0,0,1,65,0,0,1,0
0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,6,0,24,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0
0,0,0,0,3,0,10,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,1,0,0,0,23,0,0,0,0
0,0,0,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,51,0,0,0,0
1,1,0,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,18,0,21,0,15,0,0,0,0
2,9,0,0,14,1,5,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,1
0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,32,0,0,0,0
0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,7,0,0,8,0,14,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
6,2,0,1,19,1,48,0,0,0,2,2,0,0,0,0,0,0,21,0,0,5,2,0,0,0,0,0,0,6,0,6,2,77,0,5,0,1
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,9,0,2,0,5,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
0,2,0,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0
4,5,0,0,11,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,0,9,0,0
0,16,0,0,53,1,42,0,1,0,0,0,0,0,8,0,1,0,23,0,0,1,11,0,0,0,0,0,0,5,0,0,0,80,0,2,0,0
0,7,0,9,29,0,58,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,11,0,1,0,18,0,0,0,1
0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,7,0,5,18,0,9,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0
0,2,0,0,30,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
