user_id,item_id,cate_id,action_type,action_time
15945135,535350,1_1,view,1487174637
2340872,483543,1_8,deep_view,1487174637
4556882,535421,1_6,deep_view,1487174637
4741134,535350,1_1,view,1487174637
9114437,533005,1_1,view,1487174637
10387364,535424,1_13,view,1487174638
11302842,456328,1_3,deep_view,1487174638
12057059,527338,1_9,view,1487174638
12721983,534784,1_1,deep_view,1487174638
13358315,535717,1_2,view,1487174638
13958113,507084,1_17,view,1487174638
14021193,532562,1_3,deep_view,1487174638
14224649,529585,1_6,deep_view,1487174638
14378544,535415,1_6,deep_view,1487174638
154007,529464,1_5,view,1487174638
15770233,494134,1_6,deep_view,1487174638
16153587,517107,1_27,view,1487174638
16718981,521760,1_11,deep_view,1487174638
1689562,534505,1_1,view,1487174638
2762630,524814,1_6,view,1487174638
11673741,535189,1_1,deep_view,1487174639
11922615,526888,1_6,view,1487174639
12223885,533188,1_1,view,1487174639
15905528,520848,1_27,view,1487174639
16412726,535689,1_5,deep_view,1487174639
16718981,504069,1_11,view,1487174639
4700787,494408,1_2,view,1487174639
5621087,516905,1_3,view,1487174639
6040346,535429,1_3,deep_view,1487174639
6088961,535384,1_6,view,1487174639
7277821,497306,1_3,deep_view,1487174639
8239330,533592,1_1,deep_view,1487174639
10973851,529392,1_17,view,1487174640
11352895,526526,1_11,view,1487174640
11449231,521962,1_8,view,1487174640
11874698,441211,1_2,deep_view,1487174640
12618054,526382,1_11,deep_view,1487174640
13869877,526720,1_23,view,1487174640
14345590,526809,1_10,deep_view,1487174640
15490482,535351,1_6,view,1487174640
15660469,463630,1_27,deep_view,1487174640
4228861,477440,1_11,deep_view,1487174640
5641217,480973,1_17,deep_view,1487174640
10667536,513485,1_4,view,1487174641
12220024,521081,1_11,deep_view,1487174641
12646404,531163,1_3,deep_view,1487174641
14763111,524497,1_3,deep_view,1487174641
15775347,532397,1_1,view,1487174641
16608600,535174,1_3,deep_view,1487174641
1705634,534267,1_10,deep_view,1487174641
2011129,481068,1_3,view,1487174641
2415271,533342,1_6,view,1487174641
4890299,527465,1_3,view,1487174641
5837867,527523,1_6,deep_view,1487174641
8239330,533586,1_1,view,1487174641
11673741,534948,1_1,view,1487174642
12298949,526396,1_1,deep_view,1487174642
13023299,503850,1_12,view,1487174642
13185650,533831,1_1,view,1487174642
14882038,462958,1_8,view,1487174642
1704327,462412,1_2,view,1487174642
4994148,523284,1_5,deep_view,1487174642
8967021,519912,1_11,deep_view,1487174642
10968339,535253,1_1,deep_view,1487174643
15629511,520992,1_12,view,1487174643
16609289,527193,1_2,deep_view,1487174643
2340872,535332,1_11,view,1487174643
3737803,534556,1_8,view,1487174643
5902475,524690,1_3,view,1487174643
6074519,527519,1_1,view,1487174643
7222308,463110,1_17,deep_view,1487174643
11077017,535189,1_1,deep_view,1487174644
12751598,495500,1_11,view,1487174644
13372061,526807,1_1,view,1487174644
13816085,487370,1_14,deep_view,1487174644
14072599,534658,1_23,deep_view,1487174644
14734294,497842,1_8,view,1487174644
15745013,531819,1_12,deep_view,1487174644
15811688,496021,1_11,view,1487174644
15950333,510537,1_3,view,1487174644
596035,535875,1_2,view,1487174644
7070049,534161,1_6,deep_view,1487174644
7584171,502064,1_12,deep_view,1487174644
8453509,527378,1_17,view,1487174644
11528245,482287,1_27,view,1487174645
12735779,526608,1_6,view,1487174645
12825606,533873,1_6,view,1487174645
14378544,535410,1_6,view,1487174645
16608600,514783,1_6,view,1487174645
3481787,534613,1_1,view,1487174645
3933644,469630,1_2,view,1487174645
7744558,534006,1_18,deep_view,1487174645
10476254,535217,1_10,view,1487174646
10968339,442014,1_11,view,1487174646
11079441,467842,1_3,deep_view,1487174646
12308175,535350,1_1,view,1487174646
14217185,536009,1_1,view,1487174646
1545023,526782,1_8,deep_view,1487174646
4994148,524760,1_6,view,1487174646
5893460,535261,1_1,view,1487174646
6088961,535429,1_3,view,1487174646
10610454,535376,1_12,deep_view,1487174647
11302842,501742,1_17,view,1487174647
12140488,437962,1_3,view,1487174647
13437331,535510,1_1,view,1487174647
15790200,526779,1_6,view,1487174647
3639701,534161,1_6,view,1487174647
4237791,535332,1_11,deep_view,1487174647
5265631,533745,1_1,deep_view,1487174647
8345409,534238,1_8,deep_view,1487174647
9891513,533444,1_7,deep_view,1487174647
1077169,526845,1_8,deep_view,1487174648
12259823,535424,1_13,deep_view,1487174648
14224649,528819,1_3,view,1487174648
15445248,534090,1_1,view,1487174648
1705634,436999,1_13,view,1487174648
438737,535411,1_1,view,1487174648
609571,529395,1_3,deep_view,1487174648
10443604,535318,1_5,deep_view,1487174649
13460081,532114,1_1,view,1487174649
15945135,535350,1_1,deep_view,1487174649
163020,515947,1_1,deep_view,1487174649
2971063,479590,1_15,view,1487174649
4556882,535382,1_6,view,1487174649
13623477,512028,1_6,view,1487174650
14094842,526779,1_6,view,1487174650
14847253,535378,1_17,deep_view,1487174650
154007,529464,1_5,deep_view,1487174650
16153587,517107,1_27,deep_view,1487174650
16260588,464835,1_8,deep_view,1487174650
16609289,526464,1_6,view,1487174650
5837867,505507,1_6,view,1487174650
5940998,521249,1_2,view,1487174650
7287705,535332,1_11,deep_view,1487174650
9821744,534579,1_1,deep_view,1487174650
11559359,461067,1_3,deep_view,1487174651
13544141,533188,1_1,view,1487174651
13845881,467842,1_3,view,1487174651
14047369,535498,1_15,deep_view,1487174651
14345590,524690,1_3,view,1487174651
15015760,534523,1_1,view,1487174651
15388897,526355,1_14,view,1487174651
15512010,535412,1_13,deep_view,1487174651
15691970,528435,1_1,deep_view,1487174651
5915065,524541,1_11,deep_view,1487174651
11131195,413564,3_2,deep_view,1487174652
1213437,535415,1_6,view,1487174652
1689562,534505,1_1,deep_view,1487174652
4546434,535466,1_1,view,1487174652
7584171,535743,1_12,view,1487174652
8345409,533279,1_1,view,1487174652
10610454,535421,1_6,view,1487174653
11589631,525081,1_3,view,1487174653
11735789,464035,1_14,deep_view,1487174653
16209545,533065,1_1,view,1487174653
16612844,535325,1_6,deep_view,1487174653
1775128,517765,1_5,view,1487174653
2208873,498376,1_6,view,1487174653
2743638,526876,1_6,deep_view,1487174653
4700787,494408,1_2,deep_view,1487174653
507586,527131,1_6,view,1487174653
5594675,527378,1_17,deep_view,1487174653
627766,534378,1_1,view,1487174653
9114437,533005,1_1,deep_view,1487174653
9266702,524335,1_1,deep_view,1487174653
11655795,534639,1_1,deep_view,1487174654
12794434,535217,1_10,deep_view,1487174654
15113251,529853,1_6,deep_view,1487174654
163020,506861,1_6,view,1487174654
16718981,504069,1_11,deep_view,1487174654
253504,535991,1_2,view,1487174654
6044683,524311,1_13,deep_view,1487174654
10443604,535693,1_5,view,1487174655
10973851,529392,1_17,deep_view,1487174655
14847253,535325,1_6,view,1487174655
154007,535352,1_5,view,1487174655
15945135,513029,1_1,view,1487174655
2762630,524814,1_6,deep_view,1487174655
4890299,527465,1_3,deep_view,1487174655
609571,535332,1_11,view,1487174655
7744558,523616,1_5,view,1487174655
1077169,526190,1_3,view,1487174656
12339169,533364,1_6,deep_view,1487174656
13372061,526807,1_1,deep_view,1487174656
13470135,495894,1_6,view,1487174656
14734294,436730,1_3,view,1487174656
15770233,525212,1_6,view,1487174656
15950333,510537,1_3,deep_view,1487174656
16153587,533862,1_1,view,1487174656
172787,497438,1_12,view,1487174656
9114437,531602,1_1,view,1487174656
9214572,535963,1_11,view,1487174656
10373121,524579,1_6,deep_view,1487174657
11589631,525081,1_3,view,1487174657
11971355,527252,1_1,deep_view,1487174657
15835549,525685,1_9,view,1487174657
16744687,527513,1_6,deep_view,1487174657
1689562,534096,1_1,view,1487174657
5656710,524814,1_6,view,1487174657
7222308,533389,1_11,view,1487174657
7816629,535970,1_1,view,1487174657
12308175,535350,1_1,deep_view,1487174658
12340003,535335,1_6,view,1487174658
12381150,441940,1_3,deep_view,1487174658
12794434,421934,1_4,view,1487174658
15629511,478861,1_11,view,1487174658
16168030,535999,1_6,deep_view,1487174658
5606036,505787,1_27,view,1487174658
5893460,535261,1_1,deep_view,1487174658
9266702,524250,1_1,view,1487174658
11302842,501742,1_17,deep_view,1487174659
11655795,534446,1_1,view,1487174659
11735789,519587,1_6,view,1487174659
14047369,535988,1_15,view,1487174659
14340215,535189,1_1,view,1487174659
14702081,479007,1_2,view,1487174659
7118787,527316,1_15,view,1487174659
7277821,472466,1_4,view,1487174659
11387618,535090,1_4,deep_view,1487174660
12702135,524544,1_3,deep_view,1487174660
14071316,515792,1_11,deep_view,1487174660
15745013,523024,1_7,view,1487174660
16718981,504618,1_11,view,1487174660
6040346,535362,1_2,view,1487174660
6325941,533967,3_2,view,1487174660
8073968,488229,1_3,deep_view,1487174660
8093821,519518,1_1,view,1487174660
10476254,535217,1_10,deep_view,1487174661
10968339,442014,1_11,deep_view,1487174661
11208015,527294,1_1,deep_view,1487174661
11819062,524331,1_3,view,1487174661
12244370,533922,1_9,deep_view,1487174661
13372061,526807,1_1,view,1487174661
14538665,283017,1_1,view,1487174661
15095585,534105,1_2,deep_view,1487174661
15174521,535273,1_11,view,1487174661
15401530,535796,1_6,view,1487174661
15790200,526779,1_6,deep_view,1487174661
15905528,520848,1_27,deep_view,1487174661
15950333,524950,1_10,view,1487174661
4994148,524760,1_6,deep_view,1487174661
6074519,527519,1_1,deep_view,1487174661
6088961,535429,1_3,deep_view,1487174661
13623477,526888,1_6,view,1487174662
14224649,528819,1_3,deep_view,1487174662
16353970,535860,1_6,view,1487174662
2415271,533342,1_6,deep_view,1487174662
4700787,497548,1_2,view,1487174662
5837867,505507,1_6,deep_view,1487174662
7860284,535701,1_1,view,1487174662
11717113,532951,1_10,view,1487174663
11971355,527252,1_1,view,1487174663
11971355,527350,1_1,view,1487174663
14095921,492145,1_23,deep_view,1487174663
15490482,535351,1_6,deep_view,1487174663
15691970,524506,1_3,view,1487174663
15828825,535339,1_3,deep_view,1487174663
16521865,517028,1_11,view,1487174663
16612844,524341,1_11,view,1487174663
16713795,533989,1_14,deep_view,1487174663
7583567,532332,1_1,deep_view,1487174663
11033069,492375,1_11,deep_view,1487174664
11077017,531893,1_6,view,1487174664
12664248,532960,1_17,deep_view,1487174664
14071316,524950,1_10,view,1487174664
4546434,535466,1_1,deep_view,1487174664
491266,506858,1_17,deep_view,1487174664
10257473,520454,1_8,view,1487174665
10373121,527009,1_6,view,1487174665
11589631,525081,1_3,deep_view,1487174665
12097109,535353,1_17,view,1487174665
13360265,440748,1_11,deep_view,1487174665
14217185,536009,1_1,deep_view,1487174665
15003569,534505,1_1,view,1487174665
16260588,526757,1_23,view,1487174665
16449189,512223,1_17,deep_view,1487174665
4741134,535350,1_1,deep_view,1487174665
5893460,527519,1_1,view,1487174665
7494776,522498,1_17,deep_view,1487174665
14378544,535410,1_6,deep_view,1487174666
14398108,535407,1_8,deep_view,1487174666
16176168,511135,1_3,deep_view,1487174666
1705634,535384,1_6,view,1487174666
1811814,526888,1_6,view,1487174666
2762630,532562,1_3,view,1487174666
5837867,535350,1_1,view,1487174666
6074519,527225,1_1,view,1487174666
11874698,520953,1_27,view,1487174667
12735779,526608,1_6,deep_view,1487174667
13928217,521423,1_23,deep_view,1487174667
163020,506861,1_6,deep_view,1487174667
16351976,527907,1_1,deep_view,1487174667
4298629,442027,1_3,deep_view,1487174667
4994148,527252,1_1,view,1487174667
5902475,524690,1_3,deep_view,1487174667
609571,535332,1_11,deep_view,1487174667
9891513,534405,1_1,view,1487174667
1077169,526190,1_3,deep_view,1487174668
12140488,437962,1_3,deep_view,1487174668
12244370,534138,1_6,view,1487174668
13086644,531451,1_1,deep_view,1487174668
14224649,529092,1_6,view,1487174668
14763111,528712,1_11,view,1487174668
14847253,535325,1_6,deep_view,1487174668
14882038,462958,1_8,deep_view,1487174668
15019146,526888,1_6,deep_view,1487174668
154007,535352,1_5,deep_view,1487174668
15905528,472370,1_23,view,1487174668
16153587,533862,1_1,deep_view,1487174668
6034186,499668,1_11,view,1487174668
7583567,525280,1_6,view,1487174668
8881361,446263,1_23,view,1487174668
12062899,498559,1_11,deep_view,1487174669
14378544,535137,1_3,view,1487174669
15512010,525108,1_11,view,1487174669
3121053,521843,1_3,deep_view,1487174669
5594675,519969,1_17,view,1487174669
6943823,474425,1_3,view,1487174669
7287705,535339,1_3,view,1487174669
9384701,535429,1_3,deep_view,1487174669
9807836,535510,1_1,view,1487174669
10610454,535421,1_6,deep_view,1487174670
12298949,188003,1_1,view,1487174670
13131175,526374,1_11,deep_view,1487174670
14811540,535355,1_6,view,1487174670
15490482,535270,1_6,view,1487174670
15835549,525685,1_9,deep_view,1487174670
15967218,486548,1_3,deep_view,1487174670
163020,528878,1_3,view,1487174670
3481787,534613,1_1,deep_view,1487174670
10973851,535277,1_6,view,1487174671
14501945,534161,1_6,view,1487174671
14625171,534162,1_1,deep_view,1487174671
161430,532732,1_6,view,1487174671
16609289,526464,1_6,deep_view,1487174671
8345409,533279,1_1,deep_view,1487174671
9166981,535140,1_1,view,1487174671
11079441,535339,1_3,view,1487174672
12097109,535353,1_17,view,1487174672
12102706,535999,1_6,deep_view,1487174672
14094842,526779,1_6,deep_view,1487174672
15445248,534090,1_1,deep_view,1487174672
16718981,504618,1_11,deep_view,1487174672
4890299,499305,1_3,view,1487174672
6332392,496530,1_3,view,1487174672
8093821,519518,1_1,deep_view,1487174672
9114437,531602,1_1,deep_view,1487174672
11589631,526681,1_6,view,1487174673
12223885,532866,1_1,view,1487174673
12381150,519032,1_1,view,1487174673
12735779,522063,1_14,view,1487174673
13544141,533188,1_1,deep_view,1487174673
14847253,535412,1_13,view,1487174673
15950333,524950,1_10,deep_view,1487174673
16153587,520568,1_27,view,1487174673
2071421,529897,1_6,deep_view,1487174673
4116030,533705,1_1,view,1487174673
5385074,535985,1_2,deep_view,1487174673
5581156,442416,1_23,deep_view,1487174673
5621087,516905,1_3,deep_view,1487174673
6599671,523829,1_17,view,1487174673
7494776,526484,1_1,view,1487174673
12140488,462032,1_3,view,1487174674
13540674,531655,1_6,deep_view,1487174674
13623477,526888,1_6,deep_view,1487174674
13794253,535355,1_6,deep_view,1487174674
14345590,524690,1_3,deep_view,1487174674
15334530,529229,1_1,view,1487174674
15939548,524177,1_11,deep_view,1487174674
15998326,453526,1_8,view,1487174674
3481787,534589,1_1,view,1487174674
10610454,535350,1_1,view,1487174675
13258357,535415,1_6,deep_view,1487174675
13845881,467842,1_3,deep_view,1487174675
14047369,535988,1_15,deep_view,1487174675
14316587,533054,1_6,deep_view,1487174675
14746164,535421,1_6,view,1487174675
15388897,525944,1_6,view,1487174675
15945135,513029,1_1,deep_view,1487174675
3737803,534556,1_8,deep_view,1487174675
4556882,535382,1_6,deep_view,1487174675
5656710,524814,1_6,deep_view,1487174675
10387364,534858,1_3,view,1487174676
10667536,513485,1_4,deep_view,1487174676
12097109,535353,1_17,view,1487174676
12308175,534317,1_6,view,1487174676
14071316,524950,1_10,deep_view,1487174676
14245701,535858,1_6,view,1487174676
14963415,534231,1_1,deep_view,1487174676
15775347,532397,1_1,deep_view,1487174676
16609289,526888,1_6,view,1487174676
16612844,524341,1_11,deep_view,1487174676
16733489,535366,1_8,deep_view,1487174676
2840230,486758,1_17,view,1487174676
4044322,534220,1_2,view,1487174676
4298629,527465,1_3,view,1487174676
6044683,526826,1_13,view,1487174676
7860284,535701,1_1,deep_view,1487174676
8093821,511403,1_3,view,1487174676
8345409,532312,1_1,view,1487174676
11559359,462815,1_3,view,1487174677
13815234,443524,1_6,view,1487174677
14254225,487470,1_3,deep_view,1487174677
15019146,524378,1_6,view,1487174677
154007,532936,1_1,view,1487174677
5581156,441459,1_23,view,1487174677
5747216,520522,1_27,deep_view,1487174677
5893460,527519,1_1,deep_view,1487174677
11819062,524331,1_3,deep_view,1487174678
12102706,527517,1_6,view,1487174678
13623477,535339,1_3,view,1487174678
15745013,523024,1_7,deep_view,1487174678
15835549,526881,1_3,view,1487174678
1775128,517765,1_5,deep_view,1487174678
6565504,535384,1_6,deep_view,1487174678
6841889,524295,1_11,deep_view,1487174678
9114437,425360,1_11,view,1487174678
11302842,529392,1_17,view,1487174679
11722201,534579,1_1,deep_view,1487174679
12102706,535999,1_6,view,1487174679
15445248,517802,1_3,view,1487174679
15945135,524928,1_1,view,1487174679
16176168,492995,1_27,view,1487174679
4994148,527252,1_1,deep_view,1487174679
5444062,511134,1_23,view,1487174679
5606036,505787,1_27,deep_view,1487174679
5837867,535350,1_1,deep_view,1487174679
609571,529100,1_3,view,1487174679
6160224,499524,1_3,view,1487174679
8453509,527378,1_17,deep_view,1487174679
8584602,526526,1_11,deep_view,1487174679
14224649,529092,1_6,deep_view,1487174680
15095585,443713,1_3,view,1487174680
15342663,510646,1_11,deep_view,1487174680
15905528,472370,1_23,deep_view,1487174680
4700787,497548,1_2,deep_view,1487174680
5902475,498666,1_6,view,1487174680
6074519,527225,1_1,deep_view,1487174680
6088961,515794,1_11,view,1487174680
9266702,524212,1_1,view,1487174680
11077017,531893,1_6,deep_view,1487174681
11083441,455094,1_3,deep_view,1487174681
12340003,535335,1_6,deep_view,1487174681
12957374,502074,1_2,view,1487174681
15289641,534314,1_1,view,1487174681
15775347,528785,1_1,view,1487174681
15926771,531507,1_14,view,1487174681
16284566,495008,1_11,view,1487174681
16284566,511173,1_11,view,1487174681
16608600,514783,1_6,deep_view,1487174681
16678218,535719,1_12,comment,1487174681
2571217,524838,1_3,view,1487174681
5385074,535991,1_2,view,1487174681
6013645,522781,1_9,deep_view,1487174681
627766,534378,1_1,deep_view,1487174681
915056,502993,3_6,view,1487174681
13869877,526720,1_23,deep_view,1487174682
14882038,535033,1_1,view,1487174682
14963415,534070,1_1,view,1487174682
15828825,530006,1_6,view,1487174682
15952583,524690,1_3,deep_view,1487174682
16718981,504680,1_11,view,1487174682
1775128,527336,1_11,view,1487174682
6034186,499668,1_11,deep_view,1487174682
11722201,535163,1_1,view,1487174683
13131175,527149,1_6,view,1487174683
13544141,533102,1_1,view,1487174683
14501945,534161,1_6,deep_view,1487174683
14763111,528712,1_11,view,1487174683
15016668,535384,1_6,view,1487174683
15950333,532953,3_2,view,1487174683
16200258,535299,1_6,view,1487174683
16382703,433465,1_17,view,1487174683
2011129,481068,1_3,deep_view,1487174683
2872029,534507,1_1,view,1487174683
7222308,533389,1_11,deep_view,1487174683
9166981,535140,1_1,deep_view,1487174683
11077017,531059,1_6,view,1487174684
12220024,514793,1_8,view,1487174684
14398108,534980,1_2,view,1487174684
15015760,534523,1_1,deep_view,1487174684
440276,530274,1_23,deep_view,1487174684
4546434,535395,1_1,view,1487174684
11743258,535429,1_3,deep_view,1487174685
12223885,532866,1_1,deep_view,1487174685
14071316,528268,1_10,view,1487174685
14847253,535412,1_13,deep_view,1487174685
15342663,535350,1_1,view,1487174685
15660469,441497,1_3,view,1487174685
15691970,524506,1_3,deep_view,1487174685
15745013,535025,1_7,view,1487174685
16153587,520568,1_27,deep_view,1487174685
250191,535272,1_1,view,1487174685
4116030,533705,1_1,deep_view,1487174685
6513950,529106,1_11,view,1487174685
6943823,474425,1_3,deep_view,1487174685
8791027,524430,1_6,deep_view,1487174685
891827,534864,1_1,deep_view,1487174685
10968339,491308,1_3,view,1487174686
13623471,482897,1_27,view,1487174686
14763111,528712,1_11,view,1487174686
15939548,526876,1_6,view,1487174686
16353970,535860,1_6,deep_view,1487174686
3739653,474266,1_3,deep_view,1487174686
7638340,535339,1_3,deep_view,1487174686
9166981,534708,1_1,view,1487174686
10443604,535191,1_5,view,1487174687
10610454,535350,1_1,deep_view,1487174687
11589631,526681,1_6,deep_view,1487174687
12062899,534613,1_1,view,1487174687
12259823,535655,1_13,view,1487174687
13958113,507084,1_17,deep_view,1487174687
14378544,535137,1_3,deep_view,1487174687
14625171,496640,1_8,view,1487174687
14811540,473662,1_11,view,1487174687
15401530,535796,1_6,deep_view,1487174687
15905528,527121,1_2,view,1487174687
16153587,527358,1_3,view,1487174687
16351976,526077,1_1,view,1487174687
7222308,500093,1_17,view,1487174687
9384701,535362,1_2,view,1487174687
10056926,486685,1_2,deep_view,1487174688
12097109,535353,1_17,deep_view,1487174688
2599867,524516,1_15,deep_view,1487174688
2679934,535293,1_1,view,1487174688
4700787,485596,1_2,view,1487174688
491266,534317,1_6,view,1487174688
6013645,514490,1_3,view,1487174688
627766,534011,1_1,view,1487174688
10884670,502069,1_6,view,1487174689
11352404,459116,1_6,deep_view,1487174689
15019146,524378,1_6,deep_view,1487174689
15576717,534577,1_6,deep_view,1487174689
16260588,526757,1_23,deep_view,1487174689
163020,528878,1_3,deep_view,1487174689
2415271,502073,1_6,view,1487174689
4116030,533347,1_1,view,1487174689
4741134,535293,1_1,view,1487174689
5837867,535332,1_11,view,1487174689
6044683,526826,1_13,deep_view,1487174689
8453509,525944,1_6,view,1487174689
10476254,534741,1_14,view,1487174690
11735789,519587,1_6,deep_view,1487174690
12223885,515794,1_11,view,1487174690
13869877,528822,1_6,view,1487174690
14730037,501496,1_11,view,1487174690
15015760,533574,1_1,view,1487174690
154007,532936,1_1,deep_view,1487174690
15835549,526881,1_3,deep_view,1487174690
16319878,526301,1_1,deep_view,1487174690
5893460,535189,1_1,view,1487174690
7277821,501492,1_4,view,1487174690
11302842,529392,1_17,deep_view,1487174691
11415004,492441,1_6,deep_view,1487174691
1213437,442030,1_2,view,1487174691
12244370,534138,1_6,deep_view,1487174691
13358315,535717,1_2,deep_view,1487174691
13816085,501556,1_14,view,1487174691
14072599,521757,1_23,view,1487174691
14345590,535217,1_10,view,1487174691
15950333,532319,1_1,view,1487174691
16168030,535899,1_6,view,1487174691
3737803,475195,1_23,view,1487174691
4985298,535118,1_4,deep_view,1487174691
1276170,535510,1_1,view,1487174692
13258357,490166,1_17,view,1487174692
14224649,531289,1_1,view,1487174692
16652034,424309,1_23,deep_view,1487174692
16718981,504818,1_11,view,1487174692
4298629,527465,1_3,deep_view,1487174692
4556882,526782,1_8,view,1487174692
6088961,515794,1_11,deep_view,1487174692
8791027,526570,1_8,view,1487174692
10348517,535973,1_6,deep_view,1487174693
11673741,534948,1_1,deep_view,1487174693
12097109,535108,1_17,view,1487174693
13815234,433555,1_6,view,1487174693
15359384,487062,1_3,deep_view,1487174693
15401530,500865,1_6,view,1487174693
15860078,522189,1_23,view,1487174693
16152640,525108,1_11,view,1487174693
16297622,535163,1_1,view,1487174693
4994148,526840,1_15,view,1487174693
596035,535875,1_2,deep_view,1487174693
6074519,527252,1_1,view,1487174693
677370,526891,1_8,view,1487174693
11302842,530274,1_23,view,1487174694
12146951,535068,1_1,view,1487174694
12794434,421934,1_4,deep_view,1487174694
14254225,468752,1_3,view,1487174694
15445248,517802,1_3,deep_view,1487174694
660583,535420,1_15,view,1487174694
9114437,425360,1_11,deep_view,1487174694
154007,535156,1_5,view,1487174695
3481787,534589,1_1,deep_view,1487174695
7287705,535339,1_3,deep_view,1487174695
7915975,534845,1_2,deep_view,1487174695
8990806,534639,1_1,view,1487174695
9807836,535258,1_1,view,1487174695
10377285,475638,1_8,view,1487174696
12735779,522063,1_14,deep_view,1487174696
13544141,533218,1_1,view,1487174696
13928217,533830,1_1,view,1487174696
14095921,503571,1_23,view,1487174696
14642635,508354,1_6,view,1487174696
16243453,525403,1_3,view,1487174696
4533663,536006,1_1,view,1487174696
4546434,535395,1_1,deep_view,1487174696
507586,531325,1_1,view,1487174696
9266702,524212,1_1,deep_view,1487174696
10257473,520454,1_8,deep_view,1487174697
10610454,535293,1_1,view,1487174697
11673741,533019,1_1,view,1487174697
12194300,533606,1_6,deep_view,1487174697
13372061,524293,1_1,view,1487174697
15019146,526809,1_10,view,1487174697
15691970,520033,1_3,view,1487174697
15835549,523327,1_12,view,1487174697
15952583,535304,1_2,view,1487174697
16260588,524491,1_23,view,1487174697
6513950,529106,1_11,deep_view,1487174697
7601123,524378,1_6,deep_view,1487174697
10056926,442030,1_2,view,1487174698
12995738,533331,1_11,deep_view,1487174698
13623477,535339,1_3,deep_view,1487174698
14071316,528268,1_10,deep_view,1487174698
15745013,535025,1_7,deep_view,1487174698
16260588,526757,1_23,view,1487174698
16602079,535491,1_1,view,1487174698
16718981,504609,1_11,view,1487174698
5074518,510101,1_1,deep_view,1487174698
6513950,535332,1_11,view,1487174698
1077169,521541,1_6,view,1487174699
11971355,527350,1_1,deep_view,1487174699
12244370,509635,1_9,view,1487174699
12794434,535376,1_12,view,1487174699
12836206,522112,1_3,view,1487174699
15512010,525108,1_11,deep_view,1487174699
16153587,527358,1_3,deep_view,1487174699
3737803,507905,1_23,view,1487174699
4890299,499305,1_3,deep_view,1487174699
5581156,441459,1_23,deep_view,1487174699
6044683,527291,1_13,view,1487174699
609571,535384,1_6,view,1487174699
6565504,535415,1_6,view,1487174699
10926961,532698,1_5,deep_view,1487174700
13623471,463242,1_17,view,1487174700
14346999,534843,1_23,deep_view,1487174700
15219309,522399,1_2,view,1487174700
16733489,535086,1_3,view,1487174700
2011129,535350,1_1,view,1487174700
3481787,534507,1_1,view,1487174700
4741134,535293,1_1,deep_view,1487174700
5265631,495913,1_1,view,1487174700
6034186,526591,1_6,view,1487174700
10968339,491308,1_3,deep_view,1487174701
11079441,535339,1_3,deep_view,1487174701
12194300,533606,1_6,view,1487174701
12340003,485587,1_2,view,1487174701
14378544,535355,1_6,view,1487174701
14734294,436730,1_3,deep_view,1487174701
15289641,534314,1_1,deep_view,1487174701
15770233,525212,1_6,deep_view,1487174701
16412726,500776,1_5,view,1487174701
250191,535272,1_1,deep_view,1487174701
2762630,532562,1_3,deep_view,1487174701
8345409,532312,1_1,deep_view,1487174701
10428272,487268,1_23,view,1487174702
10476254,534741,1_14,deep_view,1487174702
11083441,520525,1_17,view,1487174702
11559359,462815,1_3,deep_view,1487174702
11735789,535410,1_6,view,1487174702
1255853,533364,1_6,view,1487174702
13564774,535907,1_6,view,1487174702
15388897,498091,1_15,view,1487174702
16612844,531163,1_3,view,1487174702
4546434,535399,1_9,view,1487174702
4741134,535293,1_1,collect,1487174702
5581156,458504,1_23,view,1487174702
5606036,520522,1_27,view,1487174702
5893460,535189,1_1,deep_view,1487174702
6088961,535329,1_6,view,1487174702
11654761,520651,1_5,deep_view,1487174703
13623477,535350,1_1,view,1487174703
14763111,528712,1_11,deep_view,1487174703
15576717,527358,1_3,view,1487174703
16168030,535899,1_6,deep_view,1487174703
4116030,533347,1_1,deep_view,1487174703
6381942,525381,1_6,deep_view,1487174703
8239330,533586,1_1,deep_view,1487174703
9266702,524165,1_1,view,1487174703
10348517,535947,1_6,view,1487174704
10968339,531507,1_14,view,1487174704
11589631,523396,1_8,view,1487174704
12220024,514793,1_8,deep_view,1487174704
13958113,512389,1_17,view,1487174704
15939548,526876,1_6,deep_view,1487174704
3639701,534161,1_6,deep_view,1487174704
4556882,526782,1_8,deep_view,1487174704
8169508,524378,1_6,view,1487174704
10443604,534872,1_5,view,1487174705
11722201,535163,1_1,deep_view,1487174705
12646404,529729,1_3,view,1487174705
13460081,532114,1_1,deep_view,1487174705
14388037,515328,1_11,deep_view,1487174705
14847253,535175,1_2,view,1487174705
15017872,535804,1_2,deep_view,1487174705
15068441,523829,1_17,deep_view,1487174705
15770233,526853,1_6,view,1487174705
15950333,532319,1_1,deep_view,1487174705
163020,524316,1_3,view,1487174705
1704327,510687,1_2,view,1487174705
250191,533809,1_1,view,1487174705
6074519,527252,1_1,deep_view,1487174705
6160224,499524,1_3,deep_view,1487174705
8093821,511403,1_3,deep_view,1487174705
11743258,442152,1_9,view,1487174706
12194300,434410,1_3,view,1487174706
12308175,534317,1_6,deep_view,1487174706
14345590,535217,1_10,deep_view,1487174706
1545023,535363,1_6,view,1487174706
16678218,535743,1_12,view,1487174706
2762630,525212,1_6,view,1487174706
4345689,488765,1_11,deep_view,1487174706
4700787,485596,1_2,deep_view,1487174706
